t_ulog,raw_lift,raw_roll,raw_pitch,raw_yaw,raw_tilt,raw_wheel0,raw_wheel1,sem_lift,sem_roll,sem_pitch,sem_yaw,sem_tilt,sem_wheel0,sem_wheel1,pub0,pub1,pub2,pub3,mode,gate,clip_frac,obs_norm
3.285335489999999936e+02,-7.020827531814575195e-01,1.216265335679054260e-01,-1.766737848520278931e-01,1.903906762599945068e-01,-1.214819788932800293e+00,4.832986295223236084e-01,1.298651337623596191e+00,1.489586234092712402e-01,1.216265335679054260e-01,-1.766737848520278931e-01,1.903906762599945068e-01,-1.000000000000000000e+00,4.832986295223236084e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.630343102424678614e-01
3.285535489999999754e+02,-6.113210916519165039e-01,1.324699372053146362e-01,-6.556065380573272705e-02,2.675544917583465576e-01,-1.371279120445251465e+00,5.187547206878662109e-01,1.099513769149780273e+00,1.943394541740417480e-01,1.324699372053146362e-01,-6.556065380573272705e-02,2.675544917583465576e-01,-1.000000000000000000e+00,5.187547206878662109e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.698689331187961615e-01
3.285735489999999572e+02,-6.115304231643676758e-01,1.433893144130706787e-01,-6.645706947892904282e-03,2.878988385200500488e-01,-1.369575619697570801e+00,5.429794788360595703e-01,1.038190484046936035e+00,1.942347884178161621e-01,1.433893144130706787e-01,-6.645706947892904282e-03,2.878988385200500488e-01,-1.000000000000000000e+00,5.429794788360595703e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.700448486278730797e-01
3.285935489999999959e+02,-5.708205699920654297e-01,1.470706164836883545e-01,-6.802987772971391678e-03,3.487761020660400391e-01,-1.366936564445495605e+00,5.072169899940490723e-01,1.046370387077331543e+00,2.145897150039672852e-01,1.470706164836883545e-01,-6.802987772971391678e-03,3.487761020660400391e-01,-1.000000000000000000e+00,5.072169899940490723e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.683898227871659881e-01
3.286135489999999777e+02,-5.027823448181152344e-01,1.262532025575637817e-01,-5.237397551536560059e-02,2.815490663051605225e-01,-1.335722565650939941e+00,4.972864389419555664e-01,1.100944519042968750e+00,2.486088275909423828e-01,1.262532025575637817e-01,-5.237397551536560059e-02,2.815490663051605225e-01,-1.000000000000000000e+00,4.972864389419555664e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.685124515646603482e-01
3.286335489999999595e+02,-5.471209287643432617e-01,1.351986080408096313e-01,2.607093192636966705e-02,3.271838426589965820e-01,-1.337719559669494629e+00,5.023517012596130371e-01,1.011977195739746094e+00,2.264395356178283691e-01,1.351986080408096313e-01,2.607093192636966705e-02,3.271838426589965820e-01,-1.000000000000000000e+00,5.023517012596130371e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.680599231920362424e-01
3.286535489999999982e+02,-5.461145043373107910e-01,1.230326518416404724e-01,3.305689245462417603e-02,3.225275278091430664e-01,-1.342329859733581543e+00,5.075157284736633301e-01,1.019954204559326172e+00,2.269427478313446045e-01,1.230326518416404724e-01,3.305689245462417603e-02,3.225275278091430664e-01,-1.000000000000000000e+00,5.075157284736633301e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.676020122297856796e-01
3.286735489999999800e+02,-4.837351739406585693e-01,1.071617677807807922e-01,-2.190200425684452057e-02,2.892129123210906982e-01,-1.299399852752685547e+00,4.812563657760620117e-01,1.068853735923767090e+00,2.581323981285095215e-01,1.071617677807807922e-01,-2.190200425684452057e-02,2.892129123210906982e-01,-1.000000000000000000e+00,4.812563657760620117e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.690090138349129800e-01
3.286935489999999618e+02,-4.872989952564239502e-01,1.004804074764251709e-01,-5.116936564445495605e-02,3.794903755187988281e-01,-1.329819560050964355e+00,4.605312645435333252e-01,1.106180548667907715e+00,2.563505172729492188e-01,1.004804074764251709e-01,-5.116936564445495605e-02,3.794903755187988281e-01,-1.000000000000000000e+00,4.605312645435333252e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.677150338498380133e-01
3.287135490000000004e+02,-4.558597207069396973e-01,1.013761237263679504e-01,-3.323925659060478210e-02,3.349938690662384033e-01,-1.307744383811950684e+00,4.588679075241088867e-01,1.094737648963928223e+00,2.720701396465301514e-01,1.013761237263679504e-01,-3.323925659060478210e-02,3.349938690662384033e-01,-1.000000000000000000e+00,4.588679075241088867e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.674624789897790844e-01
3.287335489999999822e+02,-4.309866130352020264e-01,1.079786345362663269e-01,-1.355273555964231491e-02,2.707822024822235107e-01,-1.272219061851501465e+00,4.751544296741485596e-01,1.050650358200073242e+00,2.845066785812377930e-01,1.079786345362663269e-01,-1.355273555964231491e-02,2.707822024822235107e-01,-1.000000000000000000e+00,4.751544296741485596e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.677581467814407645e-01
3.287535489999999641e+02,-4.300660490989685059e-01,1.009335219860076904e-01,-1.845987141132354736e-02,3.138952255249023438e-01,-1.297786235809326172e+00,4.656370580196380615e-01,1.096297621726989746e+00,2.849669754505157471e-01,1.009335219860076904e-01,-1.845987141132354736e-02,3.138952255249023438e-01,-1.000000000000000000e+00,4.656370580196380615e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.663373423364577164e-01
3.287735490000000027e+02,-4.596964120864868164e-01,1.133123412728309631e-01,3.564452752470970154e-03,3.289702534675598145e-01,-1.309743881225585938e+00,4.738157689571380615e-01,1.064464688301086426e+00,2.701517939567565918e-01,1.133123412728309631e-01,3.564452752470970154e-03,3.289702534675598145e-01,-1.000000000000000000e+00,4.738157689571380615e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.645042968051530163e-01
3.287935489999999845e+02,-3.813081085681915283e-01,1.262107491493225098e-01,-2.294243313372135162e-02,3.138112127780914307e-01,-1.296187877655029297e+00,4.385300576686859131e-01,1.086927533149719238e+00,3.093459606170654297e-01,1.262107491493225098e-01,-2.294243313372135162e-02,3.138112127780914307e-01,-1.000000000000000000e+00,4.385300576686859131e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.561436672967864099e-03,5.623649016893176311e-01
