t_s,phi_deg,roll_deg,pitch_deg,yaw_deg,pos_x,pos_y,pos_z,u0,u1,u2,u3,wx,wy,wz,wx_dot,wy_dot,wz_dot,pred_wx_dot,pred_wy_dot,pred_wz_dot,pred_nogyro_wx_dot,pred_nogyro_wy_dot,pred_nogyro_wz_dot,tau_gyro_x,tau_gyro_y,tau_gyro_z,flap_damp_x,flap_damp_y,flap_damp_z,flap_prec_x,flap_prec_y,flap_prec_z,tau_cmd_x,tau_cmd_y,tau_cmd_z,spd0,spd1,spd2,spd3,sem_lift,sem_roll,sem_pitch,sem_yaw
9.999999999990905053e-02,0.000000000000000000e+00,-3.382421299806271375e-01,-9.087608220236333967e-01,9.544484798692680272e+01,6.805317184107622097e-01,-2.543259547649218133e-01,-5.179843898837717120e-01,5.905910731149808246e-01,6.774351331955770217e-01,7.249109888161504589e-01,9.376418458609527828e-01,-1.753968348803870703e-01,-3.298261126622766826e-01,-1.291885336214352864e-01,-2.774603574385395621e+00,-5.845017251906078570e+00,-1.938226283660232863e+00,-2.493647824357835319e+01,-3.874274509195259952e+01,-3.025530034413647762e+00,-2.493043758984310188e+01,-3.882206289198649074e+01,-3.065548527934251588e+00,-3.719999701642912483e-03,1.978242923695522695e-03,7.502718218755842668e-03,2.888196705535771291e-03,5.431128176517499746e-03,0.000000000000000000e+00,1.191622493890726341e-04,-6.336878912153265191e-05,0.000000000000000000e+00,-2.937103943391512040e+00,-3.597072632210755128e+00,-5.761999964321544709e-01,5.963052567207069998e-01,6.802622478964611696e-01,7.110404547967001943e-01,9.248347737092894594e-01,7.326447602469152720e-01,6.294339848210306343e-02,-1.497874585626992605e-01,-1.972633141832726977e-01
1.100000000001273293e-01,0.000000000000000000e+00,-4.718879805335420841e-01,-1.074585078689286544e+00,9.538006303357951765e+01,6.814544009699896598e-01,-2.544022242951191060e-01,-5.170990331551480468e-01,5.962429856590962807e-01,6.778315144150107718e-01,7.297753002660365418e-01,9.400816338713071652e-01,-2.160337861828655059e-01,-2.475173679181485731e-01,-1.100675969611898120e-01,-3.406023422788451605e+00,-6.490967485105307411e+00,-1.935588129739291618e+00,-2.494266748345432205e+01,-3.872625322232360645e+01,-3.050224347415227300e+00,-2.494974826614222607e+01,-3.879586943742398120e+01,-3.087425574073989321e+00,-2.809943434004900237e-03,2.452525752489838340e-03,6.974533433375174930e-03,3.555340565961495267e-03,4.073476443145386192e-03,0.000000000000000000e+00,8.995190197491533673e-05,-7.851024807445878076e-05,0.000000000000000000e+00,-2.940839831909531910e+00,-3.594724513289826451e+00,-5.801905012257958516e-01,5.963012406721984737e-01,6.801054825656578373e-01,7.122487214659845023e-01,9.258180896899392831e-01,7.359828585528627176e-01,6.435890242467806610e-02,-1.459474311805925573e-01,-1.978912170316182717e-01
1.199999999998908606e-01,0.000000000000000000e+00,-6.705229580232868747e-01,-1.439056709766884268e+00,9.524703681800083643e+01,6.819556782140576701e-01,-2.585492497530394451e-01,-5.161333504370936298e-01,6.069986378220300072e-01,6.788573639016095562e-01,7.369295479514160752e-01,9.430153120863770111e-01,-2.784022429645895413e-01,-3.106867857528752830e-01,-1.372674628073543290e-01,-4.046030959016489348e+00,-6.595300252976696420e+00,-1.981804188210974482e+00,-2.502610840133178627e+01,-3.855488998591902572e+01,-3.070440532212552753e+00,-2.503579370747204536e+01,-3.864326375437678962e+01,-3.103413804834723067e+00,-3.547471467372179978e-03,3.178841388364900961e-03,6.181871216791176397e-03,4.576725436639907628e-03,5.107459264844842195e-03,0.000000000000000000e+00,1.133614002761062340e-04,-1.015816235183492587e-04,0.000000000000000000e+00,-2.949529686252430061e+00,-3.581594460556076776e+00,-5.840254554383184082e-01,5.969911480667052794e-01,6.800249876299749863e-01,7.138404623779414093e-01,9.269271904113673965e-01,7.414502154403581624e-01,6.711351902769069344e-02,-1.389722451072702425e-01,-1.970444291570767614e-01
1.300000000001091394e-01,0.000000000000000000e+00,-8.683776165871143204e-01,-1.804003180761403202e+00,9.511690095704928183e+01,6.826669466611754444e-01,-2.576693345203657781e-01,-5.154918811959469105e-01,6.177542899854527869e-01,6.798832133882549700e-01,7.440837956371207929e-01,9.459489903015803058e-01,-3.465822937372204926e-01,-4.127610100592503661e-01,-1.768547676013123571e-01,-3.930939750392591137e+00,-6.418531465901638811e+00,-2.063127937932983880e+00,-2.516379262379053117e+01,-3.825992249670331802e+01,-3.086435641371988226e+00,-2.517313797022665511e+01,-3.837464869387022048e+01,-3.115453633460534277e+00,-4.736906268395524484e-03,3.977429552958683390e-03,5.440330176406029707e-03,5.688467149918459594e-03,6.774660705169925981e-03,0.000000000000000000e+00,1.509480445748009414e-04,-1.267462726587788378e-04,0.000000000000000000e+00,-2.962853407356210056e+00,-3.558320897136849403e+00,-5.877170142435814704e-01,5.983302256892617521e-01,6.800158441816815946e-01,7.157909461225194780e-01,9.281539636364124490e-01,7.469175723281021861e-01,6.986813563082866496e-02,-1.319970590336308480e-01,-1.961976412824966709e-01
1.399999999998726707e-01,0.000000000000000000e+00,-1.065478124812149208e+00,-2.169439559377437821e+00,9.498965303492141743e+01,6.808210782785087956e-01,-2.544294955267955571e-01,-5.119607307015308084e-01,6.285099421483864024e-01,6.809090628748537544e-01,7.512380433225003262e-01,9.488826685166501518e-01,-3.357823918601172131e-01,-6.251089554658629810e-01,-2.310673273745029177e-01,-3.541838664838338424e+00,-6.577903675822847518e+00,-2.124414864898406030e+00,-2.539296303182318937e+01,-3.785671111005368772e+01,-3.100070820034873886e+00,-2.538044361154356920e+01,-3.800772934535454084e+01,-3.125388619556457748e+00,-7.205610129195597242e-03,3.870552457834552582e-03,4.746613353438645759e-03,5.499882939494092973e-03,1.023885159804303370e-02,0.000000000000000000e+00,2.287597276392475576e-04,-1.228801600686238991e-04,0.000000000000000000e+00,-2.980532512589884497e+00,-3.525471257057213315e+00,-5.912747791040118273e-01,6.002766065946015805e-01,6.800734505482304293e-01,7.180770362928234896e-01,9.294908203105287647e-01,7.523849292155977420e-01,7.262275223384123679e-02,-1.250218729603085888e-01,-1.953508534079551606e-01
1.500000000000909495e-01,0.000000000000000000e+00,-1.261850544816889075e+00,-2.535381042385363326e+00,9.486529070539026520e+01,6.782260248672817848e-01,-2.511206077522634139e-01,-5.075515612410623767e-01,6.392655943118091821e-01,6.819349123614990571e-01,7.583922910082051549e-01,9.518163467318533355e-01,-2.858852412148785715e-01,-8.913609275082305938e-01,-2.923905032854505204e-01,-3.745479345706256513e+00,-6.759505363775764053e+00,-1.911201956049427775e+00,-2.570365730141933724e+01,-3.735875582054026012e+01,-3.115758329112792158e+00,-2.565858744800540236e+01,-3.755059488185767691e+01,-3.137614572642019706e+00,-1.031400846839530122e-02,3.308000954363421366e-03,4.097636419918522684e-03,4.670991756249522411e-03,1.456367431400368111e-02,0.000000000000000000e+00,3.259408791194344621e-04,-1.045386711187076253e-04,0.000000000000000000e+00,-3.002324392155994559e+00,-3.483551006822299456e+00,-5.947062176302809755e-01,6.027911239630494578e-01,6.801935018328165716e-01,7.206770886186367742e-01,9.309306608201962652e-01,7.578522861033417657e-01,7.537736883697915280e-02,-1.180466868866690278e-01,-1.945040655333750701e-01
1.599999999998544808e-01,0.000000000000000000e+00,-1.473814009921623258e+00,-2.927247369486793538e+00,9.473656494326912991e+01,6.756309714561729018e-01,-2.478117199778817059e-01,-5.031423917807945623e-01,6.500212464747429086e-01,6.829607618480978415e-01,7.655465386935845773e-01,9.547500249469231814e-01,-3.579210191207996550e-01,-8.483581807424198651e-01,-3.048786490666798299e-01,-4.373424082699600035e+00,-6.222719456391765824e+00,-1.433323079297563529e+00,-2.590620938532905626e+01,-3.679304899751087277e+01,-3.130052711492336659e+00,-2.587478061911646776e+01,-3.698573696463183325e+01,-3.148670645211635755e+00,-9.848521787926093132e-03,4.155076281675148218e-03,3.490513965485921889e-03,5.831179120611556903e-03,1.382128527264725286e-02,0.000000000000000000e+00,3.095619528752636376e-04,-1.306037145267775312e-04,0.000000000000000000e+00,-3.028017346323483849e+00,-3.433011483999963254e+00,-5.980170223031104904e-01,6.058371369611545987e-01,6.803719707744035894e-01,7.235708547339434471e-01,9.324668434273586382e-01,7.633196429908370995e-01,7.813198543999183565e-02,-1.110715008133467685e-01,-1.936572776588335043e-01
1.700000000000727596e-01,0.000000000000000000e+00,-1.790276403485601131e+00,-3.484527582294798087e+00,9.456600147888329388e+01,6.730359180449458911e-01,-2.445028322033495349e-01,-4.987332223203261861e-01,6.607768986381656884e-01,6.839866113347432552e-01,7.727007863792894060e-01,9.576837031621264762e-01,-4.299567970299965070e-01,-8.053554339746534785e-01,-3.173667948484770740e-01,-4.796288675222207587e+00,-5.932958708485724486e+00,-1.263041513335713795e+00,-2.613940902225958496e+01,-3.613725952987119427e+01,-3.144355346218635994e+00,-2.612160854841584268e+01,-3.633082529505948344e+01,-3.159943818491051104e+00,-9.375054122869850431e-03,5.005079835071734803e-03,2.922546668594683782e-03,6.982163041450673187e-03,1.307834411543676301e-02,0.000000000000000000e+00,2.928960265927761132e-04,-1.563690168887668132e-04,0.000000000000000000e+00,-3.057426300070750891e+00,-3.374256707134635658e+00,-6.012114163942660072e-01,6.093803678333494789e-01,6.806050898421668327e-01,7.267393921509424093e-01,9.340931547396886803e-01,7.687869998785812342e-01,8.088660204312975166e-02,-1.040963147397073185e-01,-1.928104897842534693e-01
1.799999999998362910e-01,0.000000000000000000e+00,-2.105442528983094697e+00,-4.042866582351142490e+00,9.440226452288818848e+01,6.704408646338368971e-01,-2.411939444289678547e-01,-4.943240528600583161e-01,6.715325508010994149e-01,6.850124608213420396e-01,7.798550340646688284e-01,9.606173813771963221e-01,-5.375869388009049121e-01,-9.132307999973202639e-01,-3.165753640986616047e-01,-5.045159190894161760e+00,-6.329996472271746555e+00,-1.378644108554217595e+00,-2.644174205143975342e+01,-3.536114111468042864e+01,-3.144054145288952995e+00,-2.642796469518468783e+01,-3.558632135206944014e+01,-3.156808535216922174e+00,-1.065500199223528774e-02,6.272225930115496971e-03,2.391209295083066965e-03,8.698965368176235502e-03,1.477744812782864903e-02,0.000000000000000000e+00,3.306652851727689773e-04,-1.946510547216309575e-04,0.000000000000000000e+00,-3.090389105121903679e+00,-3.307649291450755147e+00,-6.042924143282825122e-01,6.133887494998061518e-01,6.808893344846980167e-01,7.301649800399395707e-01,9.358037820852461719e-01,7.742543567660766790e-01,8.364121864614243451e-02,-9.712112866638505926e-02,-1.919637019097119035e-01
1.900000000000545697e-01,0.000000000000000000e+00,-2.419410467057824921e+00,-4.602319485556470191e+00,9.424535639019882183e+01,6.678458112226098864e-01,-2.378850566544356837e-01,-4.899148833995899399e-01,6.822882029645221946e-01,6.860383103079874534e-01,7.870092817503736571e-01,9.635510595923996169e-01,-6.498559752898732667e-01,-1.040769607192198354e+00,-3.140532504351724041e-01,-5.249910130348276915e+00,-6.188234152258982768e+00,-1.282123010162557808e+00,-2.677779410439712393e+01,-3.449979428439570484e+01,-3.137465989812084910e+00,-2.676664512530086171e+01,-3.476042552980972999e+01,-3.147569075910672698e+00,-1.216525860762410205e-02,7.595980841945504207e-03,1.894139470755123230e-03,1.047515282007595999e-02,1.677636445670240353e-02,0.000000000000000000e+00,3.748149040566329474e-04,-2.340342217390697487e-04,0.000000000000000000e+00,-3.126763351065814600e+00,-3.233515587433440253e+00,-6.072620427721242553e-01,6.178322829834195229e-01,6.812214074595412949e-01,7.338310404410178789e-01,9.375932876688468642e-01,7.797217136538207027e-01,8.639583524928035052e-02,-9.014594259274560928e-02,-1.911169140351318685e-01
1.999999999998181011e-01,0.000000000000000000e+00,-2.732278144707758205e+00,-5.162942164816090695e+00,9.409528002911719113e+01,6.652507578115008924e-01,-2.345761688800540035e-01,-4.855057139393220700e-01,6.930438551274558101e-01,6.870641597945862378e-01,7.941635294357530794e-01,9.664847378074694628e-01,-6.486890568660810263e-01,-1.076653294857824239e+00,-3.170446257288094816e-01,-5.366271975296126762e+00,-5.476822128172765147e+00,-1.118952715233376471e+00,-2.712976556713740450e+01,-3.361461459616475622e+01,-3.154541408292981686e+00,-2.711447472649284762e+01,-3.388070818513470073e+01,-3.159836894140103158e+00,-1.260249939935575471e-02,7.593069643281023101e-03,9.928044423238259128e-04,1.041326717114715410e-02,1.728328586921878615e-02,0.000000000000000000e+00,3.853089158535058316e-04,-2.321505710527817538e-04,0.000000000000000000e+00,-3.166423617440904170e+00,-3.152150144251753439e+00,-6.101215279082743415e-01,6.226829040315003949e-01,6.815982241733418157e-01,7.377220645568350887e-01,9.394565843950952733e-01,7.851890705413162586e-01,8.915045185229297786e-02,-8.317075651942340553e-02,-1.902701261605901917e-01
2.100000000000363798e-01,0.000000000000000000e+00,-3.044143414269788739e+00,-5.724791304715963314e+00,9.395203909286500732e+01,6.626557044002738817e-01,-2.312672811055218325e-01,-4.810965444788537493e-01,7.047114544724142338e-01,6.885018524221526715e-01,7.994347659536095163e-01,9.683146560351946208e-01,-6.104726132376003811e-01,-1.082601335898027983e+00,-3.218367717592028887e-01,-5.720382791198508343e+00,-4.365100917336715902e+00,-1.080152847506773428e+00,-2.751333372268624444e+01,-3.267394922801450008e+01,-3.182151183902659497e+00,-2.749185361643679570e+01,-3.293561648172740774e+01,-3.177175653050641202e+00,-1.267571396213709907e-02,7.147761572545337401e-03,-9.328188716599650990e-04,9.757210316843196313e-03,1.730326421627894143e-02,0.000000000000000000e+00,3.844072332013844396e-04,-2.167650088896516582e-04,0.000000000000000000e+00,-3.210273491628869991e+00,-3.063981834144956284e+00,-6.124208725996012070e-01,6.279731725629209560e-01,6.820434599733286030e-01,7.417021027317565185e-01,9.413177284413388746e-01,7.902406822208427606e-01,9.254474606592333341e-02,-7.633514401566177110e-02,-1.872680575471186160e-01
2.199999999997999112e-01,0.000000000000000000e+00,-3.444618523295831736e+00,-6.363920287397627717e+00,9.380557111086875466e+01,6.600606509891649987e-01,-2.279583933311401522e-01,-4.766873750185858793e-01,7.177294414940119660e-01,6.905493916654305009e-01,8.019176884893201018e-01,9.685101551694700328e-01,-6.622965200335143576e-01,-1.145290758390591801e+00,-3.164777048816095339e-01,-6.350483208803182400e+00,-2.776959333352043480e+00,-8.703521358926287199e-01,-2.794303153285942898e+01,-3.162764970336031212e+01,-3.187825435511542072e+00,-2.792231140803882639e+01,-3.190546444492942868e+01,-3.169795110710826869e+00,-1.338455131072321599e-02,7.739992390891905008e-03,-3.380348295788771981e-03,1.053766660970627267e-02,1.822249070927776937e-02,0.000000000000000000e+00,4.024464214183261679e-04,-2.327259365821214880e-04,0.000000000000000000e+00,-3.259724624021638650e+00,-2.969487105309119190e+00,-6.135128264973349621e-01,6.337618249586000063e-01,6.825920331532674412e-01,7.455855874053489707e-01,9.430714500253428723e-01,7.946766692045581504e-01,9.688625825436569805e-02,-6.970620842578423293e-02,-1.810745052496738339e-01
2.300000000000181899e-01,0.000000000000000000e+00,-3.905573855625030344e+00,-7.056652750233127769e+00,9.366297147339406592e+01,6.574655975779379879e-01,-2.246495055566079813e-01,-4.722782055581175031e-01,7.307474285162016692e-01,6.925969309088013670e-01,8.044006110251435970e-01,9.687056543037543266e-01,-7.707255982702087005e-01,-1.243651472809043756e+00,-3.047369308663065435e-01,-6.581519232432807343e+00,-2.081238393984744750e+00,-6.193623432208692492e-01,-2.841680308772252417e+01,-3.049340482850880463e+01,-3.172663561691116296e+00,-2.840120380345740969e+01,-3.080004700557788766e+01,-3.142420385963247575e+00,-1.447730132619523373e-02,8.971988511192127008e-03,-5.670029168131701311e-03,1.220554044690637385e-02,1.969499700969281827e-02,0.000000000000000000e+00,4.314492053905132811e-04,-2.673811387017652088e-04,0.000000000000000000e+00,-3.314653618376278477e+00,-2.868865289288113019e+00,-6.134522354616330775e-01,6.400167189405580048e-01,6.832372791739722562e-01,7.493787456040261752e-01,9.447246771455730663e-01,7.991126561884751567e-01,1.012277704430055159e-01,-6.307727283560521370e-02,-1.748809529519474437e-01
