t_s,phi_deg,roll_deg,pitch_deg,yaw_deg,pos_x,pos_y,pos_z,u0,u1,u2,u3,wx,wy,wz,wx_dot,wy_dot,wz_dot,pred_wx_dot,pred_wy_dot,pred_wz_dot,pred_nogyro_wx_dot,pred_nogyro_wy_dot,pred_nogyro_wz_dot,tau_gyro_x,tau_gyro_y,tau_gyro_z,flap_damp_x,flap_damp_y,flap_damp_z,flap_prec_x,flap_prec_y,flap_prec_z,tau_cmd_x,tau_cmd_y,tau_cmd_z,spd0,spd1,spd2,spd3,sem_lift,sem_roll,sem_pitch,sem_yaw
9.999999999990905053e-02,8.500000000000000000e+01,-2.646787647128692744e-02,-3.435443331150297430e-01,1.794979053435530716e+02,-3.227622807025909424e-02,-3.788765668869018555e-01,-1.148105263710021973e-01,8.122475135138883529e-01,9.120914226462248919e-01,5.325652436507483101e-01,7.590485753012196080e-01,-1.536779514804064665e-04,-1.273609488780155004e-03,-4.451345093254806327e-04,-1.915028091134060584e-02,-4.604515133816975726e-03,-1.796017959582843493e-02,-2.572832751151054254e+01,1.669275337800734560e+00,5.655357469490507327e+01,-2.572854253621090947e+01,1.661589889263692443e+00,5.655516894538757811e+01,5.953888076401125391e-06,8.019615636145632385e-04,-1.776071836555778694e-04,2.500243174397610315e-06,2.080078856328057933e-07,7.331849829601700931e-06,-2.233889935130106831e-07,6.375726532476012462e-09,5.888057777510110658e-08,-9.848403537929668605e-01,1.734300087873591467e-01,6.038336131615860580e+00,8.077125444404934518e-01,8.999621552899725874e-01,5.272937399806466585e-01,7.567294670038658966e-01,7.539881887780203185e-01,6.331971125906737941e-02,-1.631636203914039185e-01,-2.163625586040726634e-01
1.100000000001273293e-01,8.500000000000000000e+01,-2.601357053475500739e-02,-3.442548942333105155e-01,1.794982401584080378e+02,-3.227622807025909424e-02,-3.788765668869018555e-01,-1.148105263710021973e-01,8.143252710594953703e-01,9.127693522796400671e-01,5.334755773644904719e-01,7.597097684460261124e-01,-2.464232128175639601e-03,-1.082276386633493088e-03,-6.187167809028607435e-05,2.229291493329002213e-02,-5.156395079280777505e-03,-9.835327807251166565e-03,-2.555327156992435533e+01,1.667852196538419873e+00,5.668410531491279869e+01,-2.555436559575071698e+01,1.663873915718411478e+00,5.668605662320395311e+01,1.879111477494493554e-06,4.149939118315666350e-04,-2.104033074699573566e-04,4.006672236577221214e-05,1.406811153849445597e-07,1.120998056336033304e-06,-6.857702391531717993e-08,1.022237128415181443e-07,9.431681316168730694e-07,-9.781731883723798759e-01,1.736684004477632159e-01,6.052311035151021201e+00,8.081390191173145610e-01,9.007881300371303190e-01,5.276924253115750085e-01,7.569216756293853932e-01,7.550699922874131165e-01,6.389505493069547182e-02,-1.623391361508401687e-01,-2.169546387643094265e-01
1.199999999998908606e-01,8.500000000000000000e+01,-2.556537203586347826e-02,-3.435317569497598478e-01,1.794982163155232229e+02,-3.227622807025909424e-02,-3.788765668869018555e-01,-1.148105263710021973e-01,8.164030286050080187e-01,9.134472819130244892e-01,5.343859110781912225e-01,7.603709615908024189e-01,-1.536381866624973464e-03,-2.741164978514614749e-03,-1.771631942927439328e-04,2.504833223946806298e-02,5.100911874786114714e-03,8.244121032690175307e-03,-2.541679297563271689e+01,1.666423735434682030e+00,5.682267423149760788e+01,-2.541757026353347726e+01,1.665877741094499376e+00,5.682460585729979385e+01,4.970892186067757077e-06,5.656660686496999940e-05,-2.099913303576665994e-04,2.496364145661940701e-05,3.583427147584130941e-07,3.166442474522447379e-06,-1.814105826138176468e-07,6.372517431261779074e-08,5.872253200309060238e-07,-9.729369186089047439e-01,1.738775434132872610e-01,6.067103893764132394e+00,8.086719900049031962e-01,9.016045569085493483e-01,5.281241083893120081e-01,7.571441304805252015e-01,7.561517957967565096e-01,6.447039860229736297e-02,-1.615146519103138334e-01,-2.175467189245194333e-01
1.300000000001091394e-01,8.500000000000000000e+01,-2.511717388084716562e-02,-3.428086195278978177e-01,1.794981924783513705e+02,-3.227622807025909424e-02,-3.788765668869018555e-01,-1.148105263710021973e-01,8.184807861506151472e-01,9.141252115464396644e-01,5.352962447919333844e-01,7.610321547356088123e-01,-6.085316050321134314e-04,-4.400053570471173896e-03,-2.924547105004446541e-04,1.920446234173790734e-02,1.489522500251765080e-02,9.889307263688400934e-03,-2.531533181733754034e+01,1.664954573207126032e+00,5.696844109432547043e+01,-2.531579305291871762e+01,1.667618702623884674e+00,5.697034761419019588e+01,8.068882083415544477e-06,-2.786718870656547387e-04,-2.089974237705831774e-04,9.880414906062432210e-06,5.756274678940083854e-07,5.208103622635737150e-06,-2.940639758770798998e-07,2.523640079908404686e-08,2.321922176071414758e-07,-9.690410759495462489e-01,1.740592643700049624e-01,6.082664487022723776e+00,8.093045888415503208e-01,9.024120516755247401e-01,5.285866610896815532e-01,7.573948808870056837e-01,7.572335993061493076e-01,6.504574227392545538e-02,-1.606901676697499726e-01,-2.181387990847562519e-01
1.399999999998726707e-01,8.500000000000000000e+01,-2.466897606950517463e-02,-3.420854819676750203e-01,1.794981686468925091e+02,-3.227622807025909424e-02,-3.788765668869018555e-01,-1.148105263710021973e-01,8.205585436961277956e-01,9.148031411798240864e-01,5.362065785056341349e-01,7.616933478803852298e-01,1.501416512060866140e-03,-3.185898022398443719e-03,-1.797465892432168573e-03,3.683800634086316535e-03,1.251430380620130456e-02,-1.035355404572566897e-02,-2.524692039786802056e+01,1.663455842763643222e+00,5.712128514846241956e+01,-2.524683231222515545e+01,1.669111408255542717e+00,5.712284784421721895e+01,2.180355382252144059e-05,-5.908373482149216135e-04,-1.955739476138854919e-04,-2.435873866096439135e-05,5.946145892589143335e-07,2.929829420655873584e-05,-8.165683683486890221e-07,-6.225426168643361112e-08,-5.717346329626776334e-07,-9.664013775053683641e-01,1.742152639580861750e-01,6.098946283611690333e+00,8.100303903204401079e-01,9.032111903964000765e-01,5.290780925376463717e-01,7.576721019831508253e-01,7.583154028154928117e-01,6.562108594552740204e-02,-1.598656834292236928e-01,-2.187308792449662032e-01
1.500000000000909495e-01,8.500000000000000000e+01,-2.422077860155507495e-02,-3.413623442689104337e-01,1.794981448211465818e+02,-3.227622807025909424e-02,-3.788765668869018555e-01,-1.148105263710021973e-01,8.226363012417349241e-01,9.154810708132393726e-01,5.371169122193762968e-01,7.623545410251916232e-01,3.741688063265810951e-03,-1.654996295734711183e-03,-3.455690311651461559e-03,-3.323475212437659171e-02,-3.735973522021203246e-03,-6.665430835942211252e-03,-2.520929782029533328e+01,1.661916717110907937e+00,5.728051479484729214e+01,-2.520863541431146970e+01,1.670368034148973058e+00,5.728169500029947869e+01,3.668028872587639260e-05,-8.825502786767359421e-04,-1.803660220769836881e-04,-6.065442780079792527e-05,5.911975116954035914e-07,5.577829191675639955e-05,-1.381519664062462325e-06,-1.551139464092260066e-07,-1.421569118303828038e-06,-9.649392719080889247e-01,1.743471262271617250e-01,6.115906134855567444e+00,8.108433835221772190e-01,9.040025119777834739e-01,5.295965402557083479e-01,7.579740865943777051e-01,7.593972063248854987e-01,6.619642961715543894e-02,-1.590411991886598875e-01,-2.193229594052032438e-01
1.599999999998544808e-01,8.500000000000000000e+01,-2.377258147679596825e-02,-3.406392064315547641e-01,1.794981210011136454e+02,-3.227622807025909424e-02,-3.788765668869018555e-01,-1.148105263710021973e-01,8.247140587872475725e-01,9.161590004466236836e-01,5.380272459330770474e-01,7.630157341699679296e-01,3.002198971852887421e-04,2.928448002664928336e-04,-8.904798221381991091e-04,-4.254575289114877895e-02,-1.050348579321893315e-02,4.549035169414889120e-03,-2.519919979897391471e+01,1.660290947983262599e+00,5.744456825977978554e+01,-2.519928897582229510e+01,1.671422571713334193e+00,5.744651302139805438e+01,8.601310726108374766e-06,-1.161924874739452473e-03,-2.218066062589829949e-04,-4.862469258249961652e-06,6.358120358864632811e-08,1.428021778082612034e-05,-3.253189604918567231e-07,-1.244315022056625035e-08,-1.137714007590334787e-07,-9.645815220817104407e-01,1.744563272971103585e-01,6.133503997360145732e+00,8.117379451896690190e-01,9.047865205705674096e-01,5.301402618831528857e-01,7.582992376469355200e-01,7.604790098342291138e-01,6.677177328875738560e-02,-1.582167149481334967e-01,-2.199150395654131396e-01
1.700000000000727596e-01,8.500000000000000000e+01,-2.373103261529100130e-02,-3.400812473974101358e-01,1.794981038498046928e+02,-3.227622807025909424e-02,-3.788765668869018555e-01,-1.148105263710021973e-01,8.267918163328545900e-01,9.168369300800389698e-01,5.389375796468192092e-01,7.636769273147743231e-01,-3.904313131115111357e-03,2.296681383344742304e-03,2.241943341148935204e-03,-4.545789678995468090e-03,-7.603353830099673222e-03,-3.548242327800679458e-03,-2.521599242411929964e+01,1.658608430984815030e+00,5.761410965914257787e+01,-2.521700960404391623e+01,1.672259304702721439e+00,5.761696784448795228e+01,-2.518482106993527253e-05,-1.424452035135220784e-03,-2.703817898012879947e-04,6.317815561899103860e-05,-5.325816477989434068e-07,-3.625911571524158755e-05,9.424052737705348986e-07,1.617840809937077800e-07,1.475451559172519684e-06,-9.652598215498104928e-01,1.745442432998081661e-01,6.151702681677493345e+00,8.127088147266385842e-01,9.055636878114369237e-01,5.307076274293666129e-01,7.586460610671788007e-01,7.615608133436218008e-01,6.734711696038536699e-02,-1.573922307075697469e-01,-2.205071197256499582e-01
1.799999999998362910e-01,8.500000000000000000e+01,-2.369305280944941638e-02,-3.395247380255287939e-01,1.794980867573905527e+02,-3.227622807025909424e-02,-3.788765668869018555e-01,-1.148105263710021973e-01,8.288695738783672384e-01,9.175148597134233919e-01,5.398479133605199598e-01,7.643381204595507405e-01,-3.198662402086040798e-03,3.994221309565402882e-03,9.626292331097840820e-04,2.907438297004746874e-02,-1.022335787742999560e-02,-1.386140982033713491e-02,-2.525914113135480221e+01,1.656961002043223496e+00,5.779006381243523549e+01,-2.526013127192117835e+01,1.672913698735157384e+00,5.779272300553216013e+01,-1.433799084247468850e-05,-1.664612531122387383e-03,-2.692353789728631750e-04,5.171056350958958122e-05,-5.977590375076208908e-07,-1.588901604931305906e-05,5.281512338588286226e-07,1.325112905158407961e-07,1.205134889032504193e-06,-9.669104412433751072e-01,1.746121576694141253e-01,6.170467624251424255e+00,8.137510708085113897e-01,9.063344549198014688e-01,5.312971120267397929e-01,7.590131591387718757e-01,7.626426168529653049e-01,6.792246063198731365e-02,-1.565677464670434671e-01,-2.210991998858600205e-01
1.900000000000545697e-01,8.500000000000000000e+01,-2.365507317228677034e-02,-3.389682286474722250e-01,1.794980696653711050e+02,-3.227622807025909424e-02,-3.788765668869018555e-01,-1.148105263710021973e-01,8.309473314239743669e-01,9.181927893468385671e-01,5.407582470742621217e-01,7.649993136043571340e-01,-8.132293086835868864e-04,5.586976619290603616e-03,-1.825947833521076452e-03,2.221214659353910534e-02,-1.147020552960083782e-02,-1.352148763226596571e-02,-2.532646356904593077e+01,1.655700702806611080e+00,5.797139393919810857e+01,-2.532709978873995027e+01,1.673387205993466020e+00,5.797347322776597167e+01,1.167362131932301206e-05,-1.845596850532140940e-03,-2.509532232487822478e-04,1.313400720276132976e-05,-4.822991515815807773e-07,2.864435857878764325e-05,-4.543318466429440035e-07,3.368094334878806454e-08,3.054033671314477671e-07,-9.694739040830255838e-01,1.746612678416673559e-01,6.189766680215418759e+00,8.148601095017846685e-01,9.070992346595044831e-01,5.319072891509775136e-01,7.593992242883238486e-01,7.637244203623581029e-01,6.849780430361540606e-02,-1.557432622264796063e-01,-2.216912800460968391e-01
1.999999999998181011e-01,8.500000000000000000e+01,-2.361709370379572528e-02,-3.384117192632383198e-01,1.794980525737463495e+02,-3.227622807025909424e-02,-3.788765668869018555e-01,-1.148105263710021973e-01,8.326682363081132632e-01,9.188405980434946052e-01,5.414302947120841480e-01,7.655085563987994446e-01,4.144445276226206478e-04,5.678440561943693711e-03,-2.019184759892965215e-03,4.305399018029358073e-03,1.104750611359740439e-03,-8.706377320749201024e-03,-2.541019199276962581e+01,1.655453590672229414e+00,5.815593747101625155e+01,-2.541035495487431817e+01,1.673734649738852998e+00,5.815792754886469851e+01,1.344532502296289029e-05,-1.907613960472387448e-03,-2.440235219336658336e-04,-6.686800609649031440e-06,-4.716788547762480162e-07,3.170011902466393611e-05,-5.206406764981253582e-07,-1.716071065405105603e-08,-1.551233749895842369e-07,-9.726607587254583187e-01,1.746976916295070459e-01,6.209461130641150461e+00,8.160086092904641486e-01,9.078564705839773374e-01,5.325214564911739945e-01,7.597932335355714883e-01,7.646119213656228375e-01,6.895294997566697726e-02,-1.551253117110483193e-01,-2.222849916203621379e-01
2.100000000000363798e-01,8.500000000000000000e+01,-2.357911440396203914e-02,-3.378552098727240494e-01,1.794980354825163147e+02,-3.227622807025909424e-02,-3.788765668869018555e-01,-1.148105263710021973e-01,8.338166900480041832e-01,9.194400877375084047e-01,5.417200917698550278e-01,7.657740455062539420e-01,1.616316736744971908e-03,5.736446978784856196e-03,-2.154582374299486309e-03,-7.447719882196891274e-03,1.360487608448140463e-02,3.706437041695752246e-04,-2.549940959579448219e+01,1.655848055417489917e+00,5.834233228028018914e+01,-2.549909749677819448e+01,1.674044542403744229e+00,5.834424176556904484e+01,1.467256564882441869e-05,-1.898745198265919384e-03,-2.370996090085448484e-04,-2.605281087079038135e-05,-4.633949567159238942e-07,3.382886562691006516e-05,-5.663197888544581209e-07,-6.691607839300345521e-08,-6.029997758741643828e-07,-9.760576589344058807e-01,1.747302181715734704e-01,6.229354161600888062e+00,8.171571061093183541e-01,9.086035329784480918e-01,5.331147042138906222e-01,7.601789541315198129e-01,7.651877287654053061e-01,6.921527802344734637e-02,-1.548386757129515678e-01,-2.228813202547018091e-01
2.199999999997999112e-01,8.500000000000000000e+01,-2.411642171865389928e-02,-3.391064076579154429e-01,1.794985206210791091e+02,-3.227622807025909424e-02,-3.788765668869018555e-01,-1.148105263710021973e-01,8.349651437878429228e-01,9.200395774314948927e-01,5.420098888276128068e-01,7.660395346136963379e-01,-2.516487418476777947e-03,2.272811107179894315e-03,-2.859600303760090334e-04,-1.897472761237116098e-02,8.487130317281176006e-03,1.396467416885473385e-02,-2.559194330280278962e+01,1.656150881379404360e+00,5.852972979415782362e+01,-2.559300550460531198e+01,1.674323823536556288e+00,5.853233049922597075e+01,1.478489304066409570e-07,-1.896675834831347508e-03,-2.829284951108664210e-04,4.052349700879841345e-05,-2.463369687252804121e-07,4.318118591826628341e-06,-1.225306751757098772e-08,1.041762663284505825e-07,9.358219227689605527e-07,-9.796522533308398284e-01,1.747590805980239193e-01,6.249435207677201731e+00,8.183056001498769660e-01,9.093410779645375586e-01,5.336883814883299770e-01,7.605569206362803314e-01,7.657635361651617956e-01,6.947760607121578058e-02,-1.545520397148677505e-01,-2.234776488890143353e-01
2.300000000000181899e-01,8.500000000000000000e+01,-2.468735209414893439e-02,-3.404632159257033330e-01,1.794990351159041779e+02,-3.227622807025909424e-02,-3.788765668869018555e-01,-1.148105263710021973e-01,8.361135975277339538e-01,9.206390671255086922e-01,5.422996858853836866e-01,7.663050237211508353e-01,-7.595138360176665812e-03,-1.815217663706758001e-03,1.937978308044130057e-03,-7.689567460243193833e-03,-7.470537022002320289e-03,1.333019445259736070e-02,-2.568901158769435966e+01,1.656393251165729552e+00,5.871864168446297327e+01,-2.569177458768578504e+01,1.674557199776587124e+00,5.872206596508031851e+01,-1.707183364237495568e-05,-1.896201090769987366e-03,-3.376818287851967703e-04,1.221910124858013836e-04,7.383712293656753315e-09,-3.074060543495001785e-05,6.432789020577424092e-07,3.144214096077657884e-07,2.815581340219227222e-06,-9.834329554555585329e-01,1.747844968815371602e-01,6.269694353850235657e+00,8.194540915913239854e-01,9.100697193486086967e-01,5.342437504717064689e-01,7.609276331345727895e-01,7.663393435649442642e-01,6.973993411899620520e-02,-1.542654037167709435e-01,-2.240739775233541176e-01
