t_s,phi_deg,roll_deg,pitch_deg,yaw_deg,pos_x,pos_y,pos_z,u0,u1,u2,u3,wx,wy,wz,wx_dot,wy_dot,wz_dot,pred_wx_dot,pred_wy_dot,pred_wz_dot,pred_nogyro_wx_dot,pred_nogyro_wy_dot,pred_nogyro_wz_dot,tau_gyro_x,tau_gyro_y,tau_gyro_z,flap_damp_x,flap_damp_y,flap_damp_z,flap_prec_x,flap_prec_y,flap_prec_z,tau_cmd_x,tau_cmd_y,tau_cmd_z,spd0,spd1,spd2,spd3,sem_lift,sem_roll,sem_pitch,sem_yaw
1.099999999996725819e-01,8.500000000000000000e+01,2.865986046113168095e-01,1.356624824988119926e-01,9.276598036845213358e+01,nan,nan,nan,9.730578633750934792e-01,9.999997615814208984e-01,8.584004863864669321e-01,9.554735295218902413e-01,-1.150857776286413336e-01,-4.667988374882293678e-01,1.007320736327831368e-01,-1.686715270833778410e-02,-6.405120222304709621e-02,8.055427429167540954e-01,-2.963216964071801129e+01,1.624737780052601943e+00,2.608460616518013353e+01,-2.966498332357216938e+01,1.597686813320583044e+00,2.610133438019858687e+01,-1.569507301857962604e-04,2.781791830903971099e-03,-5.820184247222754802e-04,1.409696827633182686e-03,4.075429279202025311e-05,-1.212088147116601724e-03,3.300141097665283677e-06,9.240689764145025408e-07,8.052585429893153223e-06,-1.135632448903036718e+00,1.675540720401177963e-01,2.790363018598281286e+00,9.884569822525297589e-01,9.999997615814208984e-01,8.709603700597303710e-01,9.693192211870906849e-01,9.467329102162179710e-01,3.506557246454794496e-02,-6.200747067087536424e-02,7.959180452407860207e-02
1.199999999998908606e-01,8.500000000000000000e+01,2.987347167706070894e-01,1.614939723476174205e-01,9.282764546604184375e+01,nan,nan,nan,9.710698897565024357e-01,9.999997615814208984e-01,8.597908527954153390e-01,9.537261345768436316e-01,-9.199615822350289129e-02,-1.921953184154470973e-01,1.958975264540792072e-01,1.985574934401728997e-01,2.060829113676928559e-01,5.124449777702668740e-01,-2.910527286707031891e+01,1.617666324330601979e+00,2.617699861282474316e+01,-2.911937647512565164e+01,1.594766459606788755e+00,2.620355942438922980e+01,-6.001283547231469175e-04,2.376703455214022702e-03,-4.642669740919659052e-04,1.127722312399982241e-03,1.274903801737982861e-05,-2.378091660829625108e-03,1.226570777294396228e-05,7.425080949506176825e-07,6.488619819485300766e-06,-1.114725217072143337e+00,1.676895842646195234e-01,2.798895269315075041e+00,9.873356362359267946e-01,9.999997615814208984e-01,8.702400142156133667e-01,9.683135760189327534e-01,9.461466596775455207e-01,3.250270497825491489e-02,-6.143257680317337766e-02,7.877633198283223726e-02
1.300000000001091394e-01,8.500000000000000000e+01,3.108988669833247509e-01,1.873124732820418414e-01,9.288935642100094014e+01,nan,nan,nan,9.690819161379113922e-01,9.999997615814208984e-01,8.611812192043636349e-01,9.519787396317971329e-01,-2.827480640839788451e-02,-1.507462053346311781e-01,1.158221732648706953e-01,1.337623092360034349e-01,6.092879193247997538e-01,1.568998816334907509e-01,-2.849229257850096531e+01,1.624724310703036689e+00,2.625174526944570275e+01,-2.849260017478724549e+01,1.605310768793994258e+00,2.626682646512112029e+01,-3.420868697231514797e-04,2.015027804212722422e-03,-2.060636079731443041e-04,3.468594762829705085e-04,1.104982501607784293e-05,-1.406147327056542391e-03,7.001602391119063087e-06,2.291367137775497098e-07,2.007477805916822644e-06,-1.090685078970684785e+00,1.677801242919458313e-01,2.804763264181744375e+00,9.861583987924168460e-01,9.999997615814208984e-01,8.696557852133572908e-01,9.672600931713111194e-01,9.455604091388732924e-01,2.993983749196199584e-02,-6.085768293547150209e-02,7.796085944158570591e-02
1.400000000003274181e-01,8.500000000000000000e+01,3.230910632975588226e-01,2.131179904912635370e-01,9.295111320592006621e+01,nan,nan,nan,9.670939425193203487e-01,9.999997615814208984e-01,8.625715856133120418e-01,9.502313446867505231e-01,3.544654540670713616e-02,-1.092970922538152589e-01,3.574682007566218345e-02,-7.525183639915339340e-02,7.038228301683894239e-01,-1.616483359245847115e-02,-2.780252809770145817e+01,1.624923716542417962e+00,2.629994616124644224e+01,-2.778910002782394528e+01,1.608756281559044155e+00,2.630353234015032271e+01,-8.051063727602131444e-05,1.678495642559674423e-03,5.236650550483988446e-05,-4.351538228106377926e-04,9.283773769685613861e-06,-4.327289565356521261e-04,1.663129131797730668e-06,-2.881255469990328140e-07,-2.530112233398274405e-06,-1.063723980950587622e+00,1.678286709706831026e-01,2.808144505487664588e+00,9.849288745286318703e-01,9.999997615814208984e-01,8.691989038225125253e-01,9.661618578404035373e-01,9.449741586002009530e-01,2.737697000566896577e-02,-6.028278906776951551e-02,7.714538690033934110e-02
1.499999999996362021e-01,8.500000000000000000e+01,3.353113137867629878e-01,2.389105291463564651e-01,9.301291579291803657e+01,nan,nan,nan,9.651059689009100495e-01,9.999997615814208984e-01,8.639619520221339943e-01,9.484839497418628973e-01,3.065197750998840259e-02,-8.616144110492190977e-02,2.035906590696572385e-02,-2.681750213723971266e-01,1.076865409054781203e-01,-1.461404366625787821e-01,-2.702450813506031224e+01,1.621306261668985504e+00,2.631101748647286698e+01,-2.701374143166064457e+01,1.608423623501194610e+00,2.631269242996808799e+01,-3.632477431190588691e-05,1.337353270793212182e-03,6.943392600111707776e-05,-3.765618779417535594e-04,7.533917169003079713e-06,-2.460689013385945301e-04,7.574387547534041667e-07,-2.496661287625533964e-07,-2.196986312120533421e-06,-1.034039556248251168e+00,1.678379928854432102e-01,2.809204029569560390e+00,9.836504355792664578e-01,9.999997615814208984e-01,8.688611570116619998e-01,9.650217562487947154e-01,9.443879080615819044e-01,2.481410251960902702e-02,-5.970789520011987594e-02,7.632991435916702816e-02
1.599999999998544808e-01,8.500000000000000000e+01,3.405061840534104878e-01,2.428202489889354498e-01,9.307017172990089193e+01,nan,nan,nan,9.631179952823190060e-01,9.999997615814208984e-01,8.653523184310824012e-01,9.467365547968163986e-01,-4.016785171285351674e-02,-8.067434306837206748e-02,6.731775481448276643e-02,-4.637323136845362126e-01,2.838004375381439348e-01,-1.572692942443527087e-01,-2.616402191613277495e+01,1.615532177164166194e+00,2.628962556348596280e+01,-2.617168799500684528e+01,1.605977947687055485e+00,2.629866740964982696e+01,-2.045488207266848090e-04,9.910055340507234467e-04,-1.489404482154977510e-04,4.938100102066337324e-04,5.898635071840518845e-06,-8.193358526372978169e-04,4.181932310471075079e-06,3.275531228195901790e-07,2.887861760384101177e-06,-1.001816128190384569e+00,1.678106644193985142e-01,2.808095349395596685e+00,9.823262365998580714e-01,9.999997615814208984e-01,8.686348614325630768e-01,9.638424884778523660e-01,9.438016575229096761e-01,2.225123503331605246e-02,-5.913300133241794487e-02,7.551444181792060784e-02
1.700000000000727596e-01,8.500000000000000000e+01,3.381784703729115438e-01,2.234218435460939844e-01,9.312256618602964409e+01,nan,nan,nan,9.611300216637279625e-01,9.999997615814208984e-01,8.667426848400308081e-01,9.449891598517697888e-01,-3.686335269007449261e-02,-5.944147222134884417e-02,9.596916181545814273e-02,-1.363879829263211219e-01,2.468994836828357187e+00,1.084669759868841510e-01,-2.526422824406533252e+01,1.611538678963718274e+00,2.625801306570222948e+01,-2.526800880645059166e+01,1.604840835117599340e+00,2.626996361162355953e+01,-3.152131578565723832e-04,6.955068329196263145e-04,-1.083529364876584526e-04,4.534970437702062350e-04,3.286241591247759438e-06,-1.170250043101814068e-03,6.428951858788566759e-06,3.007006593290316367e-07,2.655715699346962617e-06,-9.672256387209123840e-01,1.677490804533478541e-01,2.804961318315150720e+00,9.809592287927091370e-01,9.999997615814208984e-01,8.685128292592581012e-01,9.626265804725665509e-01,9.432154069842373367e-01,1.968836754702302239e-02,-5.855810746471595829e-02,7.469896927667413200e-02
1.800000000002910383e-01,8.500000000000000000e+01,3.358331720427983891e-01,2.040256897419195914e-01,9.317498867276137275e+01,nan,nan,nan,9.591420480451368080e-01,9.999997615814208984e-01,8.681330512489792151e-01,9.432417649067232901e-01,-3.355885366729547542e-02,-3.820860137432561393e-02,1.246205688164335051e-01,5.452996541627785909e-01,3.563205104509582721e+00,3.681148380729710318e-02,-2.430686826079177720e+01,1.607546501296322150e+00,2.620856939509124928e+01,-2.430675810956467586e+01,1.603521138022687698e+00,2.622344901544962781e+01,-4.260167225841432178e-04,4.191622516437748785e-04,-6.949831921988360397e-05,4.131240075140503194e-04,7.152249850700041486e-07,-1.521603477407371292e-03,8.676332682138149398e-06,2.736155808405100440e-07,2.420324753541107351e-06,-9.304285083058407846e-01,1.676554698310876168e-01,2.799934922357092404e+00,9.795521730281879780e-01,9.999997615814208984e-01,8.684883362303564835e-01,9.613763952721193773e-01,9.426291564455649974e-01,1.712550006072999231e-02,-5.798321359701408273e-02,7.388349673542760065e-02
1.899999999995998223e-01,8.500000000000000000e+01,3.334702883187113387e-01,1.846317853468437964e-01,9.322743917283267479e+01,nan,nan,nan,9.571540744267266199e-01,9.999997615814208984e-01,8.695234176578011676e-01,9.414943699618356643e-01,4.486386211841816851e-03,-2.735721649283683055e-02,1.033692075932256538e-01,7.236122955002738388e-01,2.178230070412021657e+00,-5.297931868851234460e-01,-2.330237384373878129e+01,1.607064176966219504e+00,2.614969608402707024e+01,-2.329183251617247663e+01,1.605385915202311109e+00,2.616067749848619783e+01,-3.554701566394516095e-04,1.749388662116029588e-04,9.093828472584080736e-05,-5.526617576249537398e-05,2.678244492899495066e-07,-1.263088758395588184e-03,7.234083118417244060e-06,-3.653453158205964911e-08,-3.236396469187217309e-07,-8.915744327337085107e-01,1.675319077072548457e-01,2.793140007695946281e+00,9.781076521198206475e-01,9.999997615814208984e-01,8.685550917523502390e-01,9.600941435161814974e-01,9.420429059069461708e-01,1.456263257467010908e-02,-5.740831972936438765e-02,7.306802419425528772e-02
1.999999999998181011e-01,8.500000000000000000e+01,3.310898184437233716e-01,1.652401281275624190e-01,9.327991766878812996e+01,nan,nan,nan,9.551661008081355764e-01,9.999997615814208984e-01,8.709137840667495745e-01,9.397469750167890545e-01,5.706853183974708310e-02,-2.084985765090570722e-02,6.123654619489178608e-02,2.907581825079392224e-01,1.103665683615262738e+00,-5.141836195804752041e-01,-2.225051598319473811e+01,1.608948731310036795e+00,2.607815265704030594e+01,-2.222679603491161160e+01,1.605922530962956785e+00,2.608221346028383181e+01,-2.087314159485938235e-04,3.156825836314548143e-04,3.192144112362952984e-04,-7.034691279189703075e-04,6.437822395193184748e-07,-7.486677373570367090e-04,4.245409665635629464e-06,-4.638474744905506179e-07,-4.114380482679374715e-06,-8.508031218325298184e-01,1.673803268816528855e-01,2.784691949222374063e+00,9.766280823076782802e-01,9.999997615814208984e-01,8.687072109310886026e-01,9.587818932735859834e-01,9.414566553682738315e-01,1.199976508837707900e-02,-5.683342586166240107e-02,7.225255165300892291e-02
2.100000000000363798e-01,8.500000000000000000e+01,3.356964967854942361e-01,1.580037521849266824e-01,9.334021932341721595e+01,nan,nan,nan,9.535119118047205022e-01,9.999997615814208984e-01,8.715162789220322059e-01,9.411388177828380330e-01,6.878607232647115932e-02,-6.754404934104707089e-03,5.694121623402222110e-02,-2.472635001567341784e-01,7.774425301841459968e-01,6.057435471189213938e-02,-2.123954431132987253e+01,1.614515573137955462e+00,2.596386214729047026e+01,-2.121227204520528886e+01,1.605480182569509973e+00,2.596645143547339529e+01,-1.995605752605596401e-04,9.441745432243328021e-04,4.253592541698614183e-04,-8.484237865590534087e-04,-5.398953288170154794e-07,-6.968524434056549413e-04,4.053162915984142010e-06,-5.572266009164836889e-07,-4.962396490289043951e-06,-8.119669112489362739e-01,1.673052475480229784e-01,2.772380097373797980e+00,9.751372507774193066e-01,9.999997615814208984e-01,8.688883761950757512e-01,9.576440381418728220e-01,9.415416925227528822e-01,1.156734454205271545e-02,-5.805519431875311165e-02,7.042828834063546983e-02
2.200000000002546585e-01,8.500000000000000000e+01,3.408218647219192765e-01,1.516742168799182222e-01,9.340113816243251676e+01,nan,nan,nan,9.519957852531051312e-01,9.999997615814208984e-01,8.717928885403789518e-01,9.438291351803396179e-01,5.225845109775308084e-02,1.258585408553924631e-02,7.879862998962038068e-02,-2.625567828910597146e-01,4.277819763375028117e-01,3.098617171824716299e-01,-2.030931779777564472e+01,1.621959522182937707e+00,2.580273072807166201e+01,-2.028514755133626224e+01,1.605982397465383515e+00,2.580773546038841459e+01,-2.860741321514136039e-04,1.670795605107258013e-03,4.347433463642640062e-04,-6.449188619445238605e-04,-2.746904706981770728e-06,-9.653132921312757454e-04,5.801290993670766752e-06,-4.212232932196622619e-07,-3.780078750479824070e-06,-7.764750307974013221e-01,1.673438910230739263e-01,2.755508342364237251e+00,9.736447878949694434e-01,9.999997615814208984e-01,8.690756969532372755e-01,9.567530733983878877e-01,9.419043926388110943e-01,1.201613515582244940e-02,-6.002011148413821662e-02,6.818676155690372997e-02
2.299999999995634425e-01,8.500000000000000000e+01,3.459406891987356625e-01,1.453393217682504845e-01,9.346208936963387259e+01,nan,nan,nan,9.504796587016275389e-01,9.999997615814208984e-01,8.720694981587004957e-01,9.465194525775966206e-01,1.048309820863735364e-03,2.404601451948084126e-02,9.131324176747275534e-02,2.679385652870079904e-01,2.769752526046316832e-01,8.824839490808836229e-02,-1.944855427625642008e+01,1.627073769877881437e+00,2.560274778189805289e+01,-1.943958800139839838e+01,1.604729409897413417e+00,2.561027971025978900e+01,-3.370963788605314338e-04,2.336234042682418764e-03,3.152360879367855002e-04,-1.294340055236604690e-05,-4.011979331072109998e-06,-1.119336012840949730e-03,6.827593836639480811e-06,-8.394088324084844796e-09,-7.617284380080831070e-08,-7.441057159350221717e-01,1.674885909993988342e-01,2.734384391352673305e+00,9.721507988711587389e-01,9.999997615814208984e-01,8.692687762191935175e-01,9.560930763376118691e-01,9.422670927548363329e-01,1.246492576955138265e-02,-6.198502864934474221e-02,6.594523477337566053e-02
2.399999999997817213e-01,8.500000000000000000e+01,3.510529704471719303e-01,1.389990667759378462e-01,9.352307290461577338e+01,nan,nan,nan,9.489635321500120568e-01,9.999997615814208984e-01,8.723461077770473526e-01,9.492097699750982054e-01,-9.153746942317680935e-02,2.610535558923349209e-02,9.268205469590208578e-02,7.236985457775652053e-01,2.825639693632015503e-01,-2.765486990038844017e-01,-1.864948286891467077e+01,1.629580495600639445e+00,2.536655784425849092e+01,-1.867018553183333651e+01,1.601434030479152559e+00,2.537676795160070853e+01,-3.452147874634885053e-04,2.941264494177288791e-03,3.980282073260868860e-05,1.130689739108797429e-03,-4.177635248632700994e-06,-1.136618413195370761e-03,6.984157636461224726e-06,7.270124531043785474e-07,6.693131691172495083e-06,-7.146538968885174370e-01,1.677322569287963416e-01,2.709292970875910811e+00,9.706553821314358732e-01,9.999997615814208984e-01,8.694672426094168793e-01,9.556491511573423914e-01,9.426297928708945451e-01,1.291371638332100558e-02,-6.394994581472984718e-02,6.370370798964369863e-02
2.500000000000000000e-01,8.500000000000000000e+01,3.561587086969016935e-01,1.326534518303330856e-01,9.358408872662015199e+01,nan,nan,nan,9.474474055983965748e-01,9.999997615814208984e-01,8.726227173953940985e-01,9.519000873725999012e-01,-6.807012322239004709e-02,1.579693906561317057e-02,8.217997870699961238e-02,6.984998966631879025e-01,3.475888350415146655e-01,-4.862847548607233672e-01,-1.795781274356964730e+01,1.640551705292878859e+00,2.509852609053842443e+01,-1.797195927371634738e+01,1.606550141041563018e+00,2.510625767507438866e+01,-3.058098359088151879e-04,3.551380754896394775e-03,1.775477672141425982e-04,8.411318769625015937e-04,-2.970826680086301442e-06,-1.008057446508217256e-03,6.180601554244485136e-06,5.354429002291553078e-07,5.016501062718931068e-06,-6.879297885247079858e-01,1.680683255628378781e-01,2.680497745738783522e+00,9.691586297535046413e-01,9.999997615814208984e-01,8.696707486920212116e-01,9.554073627305555982e-01,9.429924929869528683e-01,1.336250699709073952e-02,-6.591486298011506317e-02,6.146218120591179224e-02
